date,ticker,net_flow_usd,source
2024-10-30,ARKB,7.2,farside
2024-10-30,BRRR,6.1,farside
2024-10-30,BTCO,7.2,farside
2024-10-30,BTCW,0.0,farside
2024-10-30,EZBC,0.0,farside
2024-10-30,FBTC,12.6,farside
2024-10-30,GBTC,0.0,farside
2024-10-30,HODL,4.1,farside
2024-10-30,IBIT,872.0,farside
2024-10-31,BRRR,1.9,farside
2024-10-31,BTCO,0.0,farside
2024-10-31,BTCW,0.0,farside
2024-10-31,EZBC,0.0,farside
2024-10-31,IBIT,318.8,farside
2024-11-01,BTCO,0.0,farside
2024-11-01,BTCW,0.0,farside
2024-11-01,EZBC,0.0,farside
2024-11-01,IBIT,0.0,farside
2024-11-04,BTCO,0.0,farside
2024-11-04,BTCW,0.0,farside
2024-11-04,IBIT,38.4,farside
2024-11-05,BITB,19.3,farside
2024-11-05,BTCO,0.0,farside
2024-11-05,BTCW,0.0,farside
2024-11-05,GBTC,0.0,farside
2024-11-06,ARKB,127.0,farside
2024-11-06,BITB,100.9,farside
2024-11-06,BTCO,0.0,farside
2024-11-06,BTCW,0.0,farside
2024-11-06,EZBC,0.0,farside
2024-11-06,FBTC,308.8,farside
2024-11-06,GBTC,30.9,farside
2024-11-06,HODL,17.2,farside
2024-11-07,ARKB,17.6,farside
2024-11-07,BITB,13.4,farside
2024-11-07,BRRR,0.0,farside
2024-11-07,BTCO,0.0,farside
2024-11-07,BTCW,0.0,farside
2024-11-07,EZBC,0.0,farside
2024-11-07,FBTC,190.9,farside
2024-11-07,GBTC,7.3,farside
2024-11-07,HODL,4.3,farside
2024-11-08,ARKB,0.0,farside
2024-11-08,BITB,23.0,farside
2024-11-08,BRRR,0.0,farside
2024-11-08,BTCO,0.0,farside
2024-11-08,BTCW,0.0,farside
2024-11-08,EZBC,17.8,farside
2024-11-08,FBTC,33.5,farside
2024-11-08,GBTC,0.0,farside
2024-11-08,HODL,13.0,farside
2024-11-08,IBIT,206.1,farside
2024-11-11,ARKB,108.6,farside
2024-11-11,BITB,42.7,farside
2024-11-11,BRRR,0.0,farside
2024-11-11,BTCO,8.7,farside
2024-11-11,BTCW,0.0,farside
2024-11-11,EZBC,10.1,farside
2024-11-11,FBTC,135.1,farside
2024-11-11,GBTC,24.2,farside
2024-11-11,HODL,0.0,farside
2024-11-11,IBIT,756.5,farside
2024-11-12,BITB,0.0,farside
2024-11-12,BRRR,0.0,farside
2024-11-12,BTCO,0.0,farside
2024-11-12,BTCW,0.0,farside
2024-11-12,EZBC,0.0,farside
2024-11-12,FBTC,37.2,farside
2024-11-12,HODL,10.1,farside
2024-11-12,IBIT,778.3,farside
2024-11-13,ARKB,14.5,farside
2024-11-13,BITB,12.3,farside
2024-11-13,BRRR,0.0,farside
2024-11-13,BTCO,0.0,farside
2024-11-13,BTCW,0.0,farside
2024-11-13,EZBC,0.0,farside
2024-11-13,FBTC,186.1,farside
2024-11-13,GBTC,0.0,farside
2024-11-13,HODL,5.1,farside
2024-11-13,IBIT,230.8,farside
2024-11-14,BRRR,0.0,farside
2024-11-14,BTCO,0.0,farside
2024-11-14,BTCW,0.0,farside
2024-11-14,EZBC,0.0,farside
2024-11-14,HODL,2.5,farside
2024-11-14,IBIT,126.5,farside
2024-11-15,BTCO,0.0,farside
2024-11-15,BTCW,0.0,farside
2024-11-15,EZBC,0.0,farside
2024-11-15,IBIT,0.0,farside
2024-11-18,ARKB,13.2,farside
2024-11-18,BITB,24.4,farside
2024-11-18,BRRR,0.0,farside
2024-11-18,BTCO,0.0,farside
2024-11-18,BTCW,0.0,farside
2024-11-18,EZBC,0.0,farside
2024-11-18,FBTC,60.0,farside
2024-11-18,GBTC,5.8,farside
2024-11-18,HODL,7.7,farside
2024-11-18,IBIT,89.3,farside
2024-11-19,ARKB,267.3,farside
2024-11-19,BITB,52.8,farside
2024-11-19,BRRR,0.0,farside
2024-11-19,BTCO,0.0,farside
2024-11-19,BTCW,0.0,farside
2024-11-19,EZBC,0.0,farside
2024-11-19,FBTC,256.1,farside
2024-11-19,GBTC,16.2,farside
2024-11-19,HODL,7.9,farside
2024-11-19,IBIT,216.1,farside
2024-11-20,ARKB,3.8,farside
2024-11-20,BITB,9.2,farside
2024-11-20,BRRR,0.0,farside
2024-11-20,BTCO,0.0,farside
2024-11-20,BTCW,0.0,farside
2024-11-20,EZBC,0.0,farside
2024-11-20,FBTC,133.9,farside
2024-11-20,GBTC,0.0,farside
2024-11-20,HODL,0.0,farside
2024-11-20,IBIT,626.5,farside
2024-11-21,ARKB,17.2,farside
2024-11-21,BITB,68.0,farside
2024-11-21,BRRR,0.0,farside
2024-11-21,BTCO,0.0,farside
2024-11-21,BTCW,0.0,farside
2024-11-21,EZBC,5.7,farside
2024-11-21,FBTC,301.0,farside
2024-11-21,HODL,5.6,farside
2024-11-21,IBIT,608.4,farside
2024-11-22,ARKB,0.0,farside
2024-11-22,BITB,0.0,farside
2024-11-22,BRRR,6.2,farside
2024-11-22,BTCO,5.0,farside
2024-11-22,BTCW,0.0,farside
2024-11-22,EZBC,0.0,farside
2024-11-22,FBTC,21.7,farside
2024-11-22,HODL,5.6,farside
2024-11-22,IBIT,513.2,farside
2024-11-25,BRRR,0.0,farside
2024-11-25,BTCW,0.0,farside
2024-11-25,EZBC,0.0,farside
2024-11-25,IBIT,267.8,farside
2024-11-26,ARKB,0.0,farside
2024-11-26,BITB,6.5,farside
2024-11-26,BRRR,0.0,farside
2024-11-26,BTCW,0.0,farside
2024-11-26,EZBC,0.0,farside
2024-11-26,HODL,0.0,farside
2024-11-26,IBIT,0.0,farside
2024-11-27,ARKB,0.0,farside
2024-11-27,BITB,48.0,farside
2024-11-27,BRRR,0.0,farside
2024-11-27,BTCO,0.0,farside
2024-11-27,BTCW,0.0,farside
2024-11-27,EZBC,2.8,farside
2024-11-27,FBTC,40.2,farside
2024-11-27,GBTC,0.0,farside
2024-11-27,HODL,0.0,farside
2024-11-27,IBIT,0.0,farside
2024-11-29,ARKB,7.8,farside
2024-11-29,BITB,26.5,farside
2024-11-29,BRRR,0.0,farside
2024-11-29,BTCO,0.0,farside
2024-11-29,BTCW,0.0,farside
2024-11-29,EZBC,0.0,farside
2024-11-29,FBTC,106.5,farside
2024-11-29,GBTC,0.0,farside
2024-11-29,HODL,33.1,farside
2024-11-29,IBIT,137.5,farside
2024-12-02,ARKB,17.2,farside
2024-12-02,BITB,0.0,farside
2024-12-02,BRRR,0.0,farside
2024-12-02,BTCO,0.0,farside
2024-12-02,BTCW,0.0,farside
2024-12-02,EZBC,5.6,farside
2024-12-02,FBTC,25.1,farside
2024-12-02,IBIT,338.3,farside
2024-12-03,BITB,7.8,farside
2024-12-03,BRRR,0.0,farside
2024-12-03,BTCO,0.0,farside
2024-12-03,BTCW,0.0,farside
2024-12-03,EZBC,0.0,farside
2024-12-03,FBTC,52.2,farside
2024-12-03,GBTC,0.0,farside
2024-12-03,HODL,16.2,farside
2024-12-03,IBIT,693.3,farside
2024-12-04,ARKB,0.0,farside
2024-12-04,BITB,6.4,farside
2024-12-04,BRRR,0.0,farside
2024-12-04,BTCO,0.0,farside
2024-12-04,BTCW,0.0,farside
2024-12-04,EZBC,0.0,farside
2024-12-04,FBTC,17.3,farside
2024-12-04,HODL,0.0,farside
2024-12-04,IBIT,571.7,farside
2024-12-05,ARKB,12.3,farside
2024-12-05,BRRR,0.0,farside
2024-12-05,BTCO,0.0,farside
2024-12-05,BTCW,0.0,farside
2024-12-05,EZBC,0.0,farside
2024-12-05,FBTC,47.5,farside
2024-12-05,HODL,0.0,farside
2024-12-05,IBIT,770.5,farside
2024-12-06,ARKB,24.9,farside
2024-12-06,BITB,0.0,farside
2024-12-06,BRRR,0.0,farside
2024-12-06,BTCO,0.0,farside
2024-12-06,BTCW,0.0,farside
2024-12-06,EZBC,0.0,farside
2024-12-06,FBTC,120.2,farside
2024-12-06,HODL,0.0,farside
2024-12-06,IBIT,257.0,farside
2024-12-09,BRRR,0.0,farside
2024-12-09,BTCO,0.0,farside
2024-12-09,BTCW,0.0,farside
2024-12-09,EZBC,0.0,farside
2024-12-09,FBTC,175.5,farside
2024-12-09,HODL,0.0,farside
2024-12-09,IBIT,394.1,farside
2024-12-10,ARKB,5.8,farside
2024-12-10,BITB,0.0,farside
2024-12-10,BRRR,0.0,farside
2024-12-10,BTCW,0.0,farside
2024-12-10,EZBC,0.0,farside
2024-12-10,FBTC,210.5,farside
2024-12-10,IBIT,295.6,farside
2024-12-11,ARKB,52.7,farside
2024-12-11,BITB,12.2,farside
2024-12-11,BTCO,0.0,farside
2024-12-11,BTCW,0.0,farside
2024-12-11,EZBC,0.0,farside
2024-12-11,FBTC,121.9,farside
2024-12-11,GBTC,20.1,farside
2024-12-11,HODL,2.9,farside
2024-12-11,IBIT,0.0,farside
2024-12-12,ARKB,9.0,farside
2024-12-12,BITB,61.4,farside
2024-12-12,BRRR,0.0,farside
2024-12-12,BTCO,0.0,farside
2024-12-12,BTCW,2.6,farside
2024-12-12,EZBC,0.0,farside
2024-12-12,FBTC,30.5,farside
2024-12-12,HODL,0.0,farside
2024-12-12,IBIT,431.6,farside
2024-12-13,ARKB,28.4,farside
2024-12-13,BITB,33.2,farside
2024-12-13,BRRR,0.0,farside
2024-12-13,BTCO,0.0,farside
2024-12-13,BTCW,7.0,farside
2024-12-13,EZBC,0.0,farside
2024-12-13,FBTC,60.0,farside
2024-12-13,HODL,8.6,farside
2024-12-13,IBIT,393.0,farside
2024-12-16,ARKB,47.7,farside
2024-12-16,BITB,30.7,farside
2024-12-16,BRRR,0.0,farside
2024-12-16,BTCO,0.0,farside
2024-12-16,BTCW,0.0,farside
2024-12-16,EZBC,0.0,farside
2024-12-16,FBTC,116.1,farside
2024-12-16,GBTC,17.6,farside
2024-12-16,HODL,0.0,farside
2024-12-16,IBIT,418.2,farside
2024-12-17,BRRR,0.0,farside
2024-12-17,BTCO,0.0,farside
2024-12-17,BTCW,0.0,farside
2024-12-17,EZBC,0.0,farside
2024-12-17,HODL,3.0,farside
2024-12-17,IBIT,741.4,farside
2024-12-18,BRRR,0.0,farside
2024-12-18,BTCW,0.0,farside
2024-12-18,EZBC,0.0,farside
2024-12-18,FBTC,0.0,farside
2024-12-18,HODL,0.0,farside
2024-12-18,IBIT,359.6,farside
2024-12-19,BRRR,0.0,farside
2024-12-19,BTCW,2.0,farside
2024-12-19,EZBC,0.0,farside
2024-12-19,IBIT,0.0,farside
2024-12-20,BITB,0.0,farside
2024-12-20,BRRR,0.0,farside
2024-12-20,BTCO,0.0,farside
2024-12-20,BTCW,0.0,farside
2024-12-20,EZBC,5.6,farside
2024-12-20,HODL,0.0,farside
2024-12-23,BRRR,0.0,farside
2024-12-23,BTCW,0.0,farside
2024-12-23,EZBC,0.0,farside
2024-12-23,IBIT,31.7,farside
2024-12-24,BITB,8.5,farside
2024-12-24,BRRR,0.0,farside
2024-12-24,BTCO,0.0,farside
2024-12-24,BTCW,0.0,farside
2024-12-24,EZBC,0.0,farside
2024-12-24,GBTC,0.0,farside
2024-12-24,HODL,0.0,farside
2024-12-26,ARKB,186.9,farside
2024-12-26,BRRR,0.0,farside
2024-12-26,BTCO,0.0,farside
2024-12-26,BTCW,0.0,farside
2024-12-26,EZBC,0.0,farside
2024-12-26,FBTC,254.4,farside
2024-12-26,HODL,2.7,farside
2024-12-26,IBIT,56.5,farside
2024-12-27,BRRR,0.0,farside
2024-12-27,BTCW,0.0,farside
2024-12-27,EZBC,0.0,farside
2024-12-27,GBTC,3.7,farside
2024-12-27,HODL,0.0,farside
2024-12-27,IBIT,79.4,farside
2024-12-30,BRRR,0.0,farside
2024-12-30,BTCO,0.0,farside
2024-12-30,BTCW,0.0,farside
2024-12-30,EZBC,0.0,farside
2024-12-30,HODL,0.0,farside
2024-12-31,BITB,8.7,farside
2024-12-31,BRRR,0.0,farside
2024-12-31,BTCO,0.0,farside
2024-12-31,BTCW,0.0,farside
2024-12-31,EZBC,0.0,farside
2024-12-31,FBTC,36.8,farside
2024-12-31,HODL,0.0,farside
2025-01-02,ARKB,16.5,farside
2025-01-02,BITB,48.3,farside
2025-01-02,BRRR,0.0,farside
2025-01-02,BTCO,0.0,farside
2025-01-02,BTCW,0.0,farside
2025-01-02,EZBC,0.0,farside
2025-01-02,FBTC,36.2,farside
2025-01-02,HODL,5.5,farside
2025-01-03,ARKB,222.6,farside
2025-01-03,BITB,61.1,farside
2025-01-03,BRRR,0.0,farside
2025-01-03,BTCO,0.0,farside
2025-01-03,BTCW,0.0,farside
2025-01-03,EZBC,0.0,farside
2025-01-03,FBTC,357.0,farside
2025-01-03,GBTC,0.0,farside
2025-01-03,HODL,5.6,farside
2025-01-03,IBIT,253.1,farside
2025-01-06,ARKB,152.9,farside
2025-01-06,BITB,71.2,farside
2025-01-06,BRRR,0.0,farside
2025-01-06,BTCO,0.0,farside
2025-01-06,BTCW,0.0,farside
2025-01-06,EZBC,8.9,farside
2025-01-06,FBTC,370.2,farside
2025-01-06,GBTC,73.8,farside
2025-01-06,HODL,17.3,farside
2025-01-06,IBIT,209.1,farside
2025-01-07,BRRR,0.0,farside
2025-01-07,BTCO,0.0,farside
2025-01-07,BTCW,0.0,farside
2025-01-07,HODL,0.0,farside
2025-01-07,IBIT,596.1,farside
2025-01-08,BRRR,0.0,farside
2025-01-08,BTCW,0.0,farside
2025-01-08,HODL,0.0,farside
2025-01-10,ARKB,5.7,farside
2025-01-10,BRRR,0.0,farside
2025-01-10,BTCO,0.0,farside
2025-01-10,BTCW,0.0,farside
2025-01-10,EZBC,0.0,farside
2025-01-10,FBTC,16.6,farside
2025-01-10,GBTC,13.5,farside
2025-01-10,HODL,0.0,farside
2025-01-13,BRRR,0.0,farside
2025-01-13,BTCO,0.0,farside
2025-01-13,BTCW,0.0,farside
2025-01-13,EZBC,0.0,farside
2025-01-13,HODL,0.0,farside
2025-01-13,IBIT,29.5,farside
2025-01-14,ARKB,2.9,farside
2025-01-14,BRRR,0.0,farside
2025-01-14,BTCO,0.0,farside
2025-01-14,BTCW,10.2,farside
2025-01-14,EZBC,0.0,farside
2025-01-14,FBTC,0.0,farside
2025-01-14,GBTC,0.0,farside
2025-01-14,HODL,5.5,farside
2025-01-15,ARKB,138.8,farside
2025-01-15,BITB,32.7,farside
2025-01-15,BRRR,0.0,farside
2025-01-15,BTCO,4.5,farside
2025-01-15,BTCW,0.0,farside
2025-01-15,EZBC,2.9,farside
2025-01-15,FBTC,463.1,farside
2025-01-15,GBTC,50.5,farside
2025-01-15,HODL,17.0,farside
2025-01-15,IBIT,31.9,farside
2025-01-16,ARKB,155.4,farside
2025-01-16,BITB,2.7,farside
2025-01-16,BRRR,0.0,farside
2025-01-16,BTCO,0.0,farside
2025-01-16,BTCW,0.0,farside
2025-01-16,EZBC,0.0,farside
2025-01-16,FBTC,4.4,farside
2025-01-16,HODL,5.7,farside
2025-01-16,IBIT,527.9,farside
2025-01-17,ARKB,97.2,farside
2025-01-17,BITB,208.1,farside
2025-01-17,BRRR,0.0,farside
2025-01-17,BTCO,6.3,farside
2025-01-17,BTCW,4.5,farside
2025-01-17,EZBC,0.0,farside
2025-01-17,FBTC,326.3,farside
2025-01-17,GBTC,20.8,farside
2025-01-17,HODL,11.9,farside
2025-01-17,IBIT,375.9,farside
2025-01-21,ARKB,8.5,farside
2025-01-21,BRRR,0.0,farside
2025-01-21,BTCO,0.0,farside
2025-01-21,BTCW,0.0,farside
2025-01-21,EZBC,6.2,farside
2025-01-21,FBTC,7.0,farside
2025-01-21,GBTC,0.0,farside
2025-01-21,HODL,0.0,farside
2025-01-21,IBIT,661.9,farside
2025-01-22,BRRR,0.0,farside
2025-01-22,BTCO,0.0,farside
2025-01-22,BTCW,0.0,farside
2025-01-22,EZBC,0.0,farside
2025-01-22,FBTC,0.0,farside
2025-01-22,HODL,0.0,farside
2025-01-22,IBIT,344.3,farside
2025-01-23,ARKB,8.4,farside
2025-01-23,BITB,42.1,farside
2025-01-23,BRRR,0.0,farside
2025-01-23,BTCO,12.4,farside
2025-01-23,BTCW,0.0,farside
2025-01-23,EZBC,0.0,farside
2025-01-23,FBTC,9.2,farside
2025-01-23,HODL,0.0,farside
2025-01-23,IBIT,154.6,farside
2025-01-24,ARKB,168.7,farside
2025-01-24,BRRR,0.0,farside
2025-01-24,BTCO,0.0,farside
2025-01-24,BTCW,2.8,farside
2025-01-24,EZBC,0.0,farside
2025-01-24,FBTC,186.1,farside
2025-01-24,GBTC,0.0,farside
2025-01-24,HODL,0.0,farside
2025-01-24,IBIT,155.7,farside
2025-01-27,BRRR,0.0,farside
2025-01-27,BTCO,0.0,farside
2025-01-27,BTCW,0.0,farside
2025-01-27,EZBC,0.0,farside
2025-01-27,IBIT,63.9,farside
2025-01-28,BITB,0.0,farside
2025-01-28,BRRR,0.0,farside
2025-01-28,BTCO,0.0,farside
2025-01-28,BTCW,0.0,farside
2025-01-28,EZBC,0.0,farside
2025-01-28,FBTC,0.0,farside
2025-01-28,GBTC,0.0,farside
2025-01-28,HODL,0.0,farside
2025-01-28,IBIT,30.1,farside
2025-01-29,ARKB,0.0,farside
2025-01-29,BRRR,0.0,farside
2025-01-29,BTCO,0.0,farside
2025-01-29,BTCW,0.0,farside
2025-01-29,EZBC,0.0,farside
2025-01-29,FBTC,18.2,farside
2025-01-29,GBTC,0.0,farside
2025-01-29,HODL,0.0,farside
2025-01-30,ARKB,12.6,farside
2025-01-30,BITB,23.0,farside
2025-01-30,BRRR,0.0,farside
2025-01-30,BTCO,5.2,farside
2025-01-30,BTCW,0.0,farside
2025-01-30,EZBC,6.1,farside
2025-01-30,FBTC,209.1,farside
2025-01-30,GBTC,0.0,farside
2025-01-30,HODL,6.0,farside
2025-01-30,IBIT,321.5,farside
2025-01-31,ARKB,35.6,farside
2025-01-31,BRRR,0.0,farside
2025-01-31,BTCO,0.0,farside
2025-01-31,BTCW,0.0,farside
2025-01-31,EZBC,0.0,farside
2025-01-31,FBTC,0.0,farside
2025-01-31,HODL,5.8,farside
2025-01-31,IBIT,363.8,farside
2025-02-03,BRRR,0.0,farside
2025-02-03,BTCO,0.0,farside
2025-02-03,BTCW,0.0,farside
2025-02-03,EZBC,0.0,farside
2025-02-03,GBTC,8.0,farside
2025-02-03,IBIT,0.0,farside
2025-02-04,ARKB,56.1,farside
2025-02-04,BITB,16.1,farside
2025-02-04,BRRR,0.0,farside
2025-02-04,BTCO,0.0,farside
2025-02-04,BTCW,0.0,farside
2025-02-04,EZBC,0.0,farside
2025-02-04,FBTC,0.0,farside
2025-02-04,GBTC,19.5,farside
2025-02-04,HODL,0.0,farside
2025-02-04,IBIT,249.0,farside
2025-02-05,ARKB,0.0,farside
2025-02-05,BITB,0.0,farside
2025-02-05,BRRR,0.0,farside
2025-02-05,BTCO,0.0,farside
2025-02-05,BTCW,11.4,farside
2025-02-05,EZBC,0.0,farside
2025-02-05,FBTC,10.6,farside
2025-02-05,GBTC,0.0,farside
2025-02-05,HODL,0.0,farside
2025-02-05,IBIT,44.4,farside
2025-02-06,ARKB,0.0,farside
2025-02-06,BITB,0.0,farside
2025-02-06,BRRR,0.0,farside
2025-02-06,BTCO,0.0,farside
2025-02-06,BTCW,0.0,farside
2025-02-06,EZBC,0.0,farside
2025-02-06,HODL,0.0,farside
2025-02-06,IBIT,0.0,farside
2025-02-07,ARKB,59.0,farside
2025-02-07,BITB,10.5,farside
2025-02-07,BRRR,0.0,farside
2025-02-07,BTCO,0.0,farside
2025-02-07,BTCW,0.0,farside
2025-02-07,EZBC,5.6,farside
2025-02-07,FBTC,52.5,farside
2025-02-07,GBTC,0.0,farside
2025-02-07,HODL,21.8,farside
2025-02-07,IBIT,21.9,farside
2025-02-10,ARKB,0.0,farside
2025-02-10,BITB,0.0,farside
2025-02-10,BRRR,0.0,farside
2025-02-10,BTCW,0.0,farside
2025-02-10,IBIT,55.4,farside
2025-02-11,ARKB,0.0,farside
2025-02-11,BRRR,0.0,farside
2025-02-11,GBTC,0.0,farside
2025-02-11,HODL,0.0,farside
2025-02-11,IBIT,23.8,farside
2025-02-12,BTCW,0.0,farside
2025-02-12,EZBC,0.0,farside
2025-02-12,HODL,0.0,farside
2025-02-13,BRRR,0.0,farside
2025-02-13,BTCW,0.0,farside
2025-02-13,IBIT,26.2,farside
2025-02-14,BITB,8.0,farside
2025-02-14,BRRR,0.0,farside
2025-02-14,BTCO,0.0,farside
2025-02-14,BTCW,0.0,farside
2025-02-14,EZBC,0.0,farside
2025-02-14,FBTC,94.0,farside
2025-02-14,IBIT,22.3,farside
2025-02-18,ARKB,0.0,farside
2025-02-18,BRRR,0.0,farside
2025-02-18,BTCO,0.0,farside
2025-02-18,BTCW,0.0,farside
2025-02-18,EZBC,0.0,farside
2025-02-18,GBTC,0.0,farside
2025-02-18,HODL,0.0,farside
2025-02-18,IBIT,68.4,farside
2025-02-19,BITB,0.0,farside
2025-02-19,BTCO,0.0,farside
2025-02-19,BTCW,0.0,farside
2025-02-19,EZBC,0.0,farside
2025-02-19,GBTC,0.0,farside
2025-02-19,IBIT,0.0,farside
2025-02-20,BITB,24.1,farside
2025-02-20,BRRR,0.0,farside
2025-02-20,BTCO,0.0,farside
2025-02-20,BTCW,0.0,farside
2025-02-20,EZBC,0.0,farside
2025-02-20,HODL,4.2,farside
2025-02-21,ARKB,0.0,farside
2025-02-21,BRRR,0.0,farside
2025-02-21,BTCO,0.0,farside
2025-02-21,BTCW,0.0,farside
2025-02-21,EZBC,0.0,farside
2025-02-21,HODL,4.7,farside
2025-02-21,IBIT,21.6,farside
2025-02-24,EZBC,0.0,farside
2025-02-26,HODL,0.0,farside
2025-02-27,ARKB,0.0,farside
2025-02-27,BITB,17.6,farside
2025-02-27,BTCO,0.0,farside
2025-02-28,ARKB,193.7,farside
2025-02-28,BITB,4.6,farside
2025-02-28,BRRR,0.0,farside
2025-02-28,BTCO,0.0,farside
2025-02-28,BTCW,0.0,farside
2025-02-28,EZBC,0.0,farside
2025-02-28,FBTC,176.0,farside
2025-03-03,ARKB,58.2,farside
2025-03-03,BITB,0.0,farside
2025-03-03,BRRR,0.0,farside
2025-03-03,BTCO,0.0,farside
2025-03-03,BTCW,0.0,farside
2025-03-03,EZBC,0.0,farside
2025-03-03,FBTC,0.0,farside
2025-03-03,HODL,0.0,farside
2025-03-04,BRRR,0.0,farside
2025-03-04,GBTC,0.0,farside
2025-03-04,HODL,0.0,farside
2025-03-04,IBIT,0.0,farside
2025-03-05,ARKB,0.0,farside
2025-03-05,BTCW,0.0,farside
2025-03-05,EZBC,0.0,farside
2025-03-05,FBTC,0.0,farside
2025-03-05,GBTC,0.0,farside
2025-03-05,HODL,0.0,farside
2025-03-05,IBIT,38.9,farside
2025-03-06,BITB,0.0,farside
2025-03-06,BRRR,0.0,farside
2025-03-06,BTCO,0.0,farside
2025-03-06,FBTC,0.0,farside
2025-03-07,BRRR,0.0,farside
2025-03-07,BTCO,0.0,farside
2025-03-07,BTCW,0.0,farside
2025-03-07,EZBC,0.0,farside
2025-03-07,HODL,0.6,farside
2025-03-10,BTCW,0.0,farside
2025-03-10,HODL,0.0,farside
2025-03-11,ARKB,0.0,farside
2025-03-12,ARKB,82.6,farside
2025-03-12,BITB,0.0,farside
2025-03-12,BRRR,0.0,farside
2025-03-12,EZBC,0.0,farside
2025-03-12,FBTC,0.0,farside
2025-03-12,HODL,0.0,farside
2025-03-13,BTCO,0.0,farside
2025-03-13,HODL,0.0,farside
2025-03-13,IBIT,45.7,farside
2025-03-14,ARKB,100.5,farside
2025-03-14,BITB,23.0,farside
2025-03-14,BRRR,0.0,farside
2025-03-14,BTCO,0.0,farside
2025-03-14,BTCW,0.0,farside
2025-03-14,EZBC,0.0,farside
2025-03-14,FBTC,9.2,farside
2025-03-14,GBTC,0.0,farside
2025-03-14,HODL,4.8,farside
2025-03-17,ARKB,88.5,farside
2025-03-17,BITB,2.3,farside
2025-03-17,BRRR,0.0,farside
2025-03-17,BTCO,0.0,farside
2025-03-17,BTCW,0.0,farside
2025-03-17,EZBC,0.0,farside
2025-03-17,FBTC,127.3,farside
2025-03-17,GBTC,0.0,farside
2025-03-17,HODL,0.0,farside
2025-03-17,IBIT,42.3,farside
2025-03-18,BITB,0.0,farside
2025-03-18,BRRR,0.0,farside
2025-03-18,BTCO,0.0,farside
2025-03-18,BTCW,0.0,farside
2025-03-18,EZBC,0.0,farside
2025-03-18,FBTC,0.0,farside
2025-03-18,GBTC,0.0,farside
2025-03-18,HODL,0.0,farside
2025-03-18,IBIT,218.1,farside
2025-03-19,ARKB,0.0,farside
2025-03-19,BITB,12.1,farside
2025-03-19,BRRR,0.0,farside
2025-03-19,BTCW,0.0,farside
2025-03-19,EZBC,0.0,farside
2025-03-19,FBTC,0.0,farside
2025-03-19,GBTC,5.4,farside
2025-03-19,HODL,0.0,farside
2025-03-19,IBIT,0.0,farside
2025-03-20,ARKB,0.0,farside
2025-03-20,BRRR,0.0,farside
2025-03-20,BTCO,0.0,farside
2025-03-20,BTCW,0.0,farside
2025-03-20,FBTC,9.2,farside
2025-03-20,HODL,11.9,farside
2025-03-20,IBIT,172.1,farside
2025-03-21,ARKB,0.0,farside
2025-03-21,BITB,0.0,farside
2025-03-21,BRRR,0.0,farside
2025-03-21,BTCO,0.0,farside
2025-03-21,BTCW,0.0,farside
2025-03-21,EZBC,0.0,farside
2025-03-21,FBTC,0.0,farside
2025-03-21,HODL,0.0,farside
2025-03-21,IBIT,105.0,farside
2025-03-24,BITB,19.2,farside
2025-03-24,BTCO,0.0,farside
2025-03-24,BTCW,0.0,farside
2025-03-24,EZBC,0.0,farside
2025-03-24,FBTC,82.9,farside
2025-03-24,GBTC,0.0,farside
2025-03-24,HODL,5.0,farside
2025-03-24,IBIT,18.1,farside
2025-03-25,ARKB,0.0,farside
2025-03-25,BRRR,0.0,farside
2025-03-25,BTCO,0.0,farside
2025-03-25,EZBC,0.0,farside
2025-03-25,FBTC,0.0,farside
2025-03-25,GBTC,0.0,farside
2025-03-25,HODL,0.0,farside
2025-03-25,IBIT,42.0,farside
2025-03-26,ARKB,0.0,farside
2025-03-26,BRRR,0.0,farside
2025-03-26,BTCO,0.0,farside
2025-03-26,BTCW,0.0,farside
2025-03-26,EZBC,0.0,farside
2025-03-26,FBTC,0.0,farside
2025-03-26,GBTC,0.0,farside
2025-03-26,HODL,0.0,farside
2025-03-26,IBIT,107.9,farside
2025-03-27,ARKB,0.0,farside
2025-03-27,BITB,0.0,farside
2025-03-27,EZBC,0.0,farside
2025-03-27,FBTC,97.1,farside
2025-03-27,GBTC,0.0,farside
2025-03-27,HODL,0.0,farside
2025-03-27,IBIT,4.0,farside
2025-03-28,ARKB,0.0,farside
2025-03-28,BITB,0.0,farside
2025-03-28,BTCO,0.0,farside
2025-03-28,BTCW,0.0,farside
2025-03-28,EZBC,0.0,farside
2025-03-28,GBTC,0.0,farside
2025-03-28,HODL,0.0,farside
2025-03-28,IBIT,0.0,farside
2025-03-31,BTCO,0.0,farside
2025-03-31,EZBC,0.0,farside
2025-03-31,FBTC,0.0,farside
2025-03-31,GBTC,0.0,farside
2025-03-31,HODL,0.0,farside
2025-03-31,IBIT,15.1,farside
2025-04-01,BITB,24.5,farside
2025-04-01,BRRR,0.0,farside
2025-04-01,BTCO,0.0,farside
2025-04-01,EZBC,7.4,farside
2025-04-01,HODL,0.0,farside
2025-04-01,IBIT,0.0,farside
2025-04-02,ARKB,130.2,farside
2025-04-02,BITB,33.4,farside
2025-04-02,BRRR,2.7,farside
2025-04-02,BTCO,0.0,farside
2025-04-02,BTCW,0.0,farside
2025-04-02,EZBC,10.0,farside
2025-04-02,FBTC,118.8,farside
2025-04-02,GBTC,0.0,farside
2025-04-02,HODL,7.3,farside
